task_id,group,outcome,kind,analysis,Experiment,arm,split,probability_layer,presentation,completion_status,Features included,feature_set_id,feature_count,AUROC[CI],AUPRC[CI],N,events,AUROC,AUROC_lower_ci,AUROC_upper_ci,AUPRC,AUPRC_lower_ci,AUPRC_upper_ci,Brier,Brier_lower_ci,Brier_upper_ci,F1,net benefit,threshold_mean,threshold_min,threshold_max,sensitivity,specificity,PPV,NPV,TP,FP,TN,FN,AUROC_status,AUPRC_status,Brier_status,cohort_identity_sha256,Interpretation,source_result_root,source_result_receipt_sha256,source_validation_path,source_validation_sha256
surgery__P2__missingness_mnar_minus_0_5sd,surgery,P2,missingness,mnar_minus_0_5sd,mnar_minus_0_5sd / mnar_minus_0_5sd,mnar_minus_0_5sd,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=mnar_minus_0_5sd,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.917497 [0.871087, 0.955071]","0.393049 [0.260682, 0.551904]",2712,41,0.9174968724603008,0.8710868391838689,0.9550713798651268,0.393048834809086,0.2606824667975167,0.5519036616956234,0.01172729198159397,0.009893067623651747,0.013620812648436958,0.4444444444444444,0.0022123893805309734,0.5,0.5,0.5,0.34146341463414637,0.9970048670909771,0.6363636363636364,0.9899628252788104,14,8,2663,27,ESTIMATED,ESTIMATED,ESTIMATED,21ebd3380ad1406a8f533d9a1de9595edd1deb562833aa9f07147c175011bf44,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T161352Z_account-04_v3\t17\r,762718a6ae6a85a572ed131e780fdaf4aa4462053d46779c9c16be7e294cffbf,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P2__missingness_mnar_minus_0_5sd_validation.json,9731b47cde8fb74fbe95d8fcbb021a5e2685c21ceca6f9bd4dfcdeaf9c9b0daa
surgery__P2__missingness_mnar_plus_0_5sd,surgery,P2,missingness,mnar_plus_0_5sd,mnar_plus_0_5sd / mnar_plus_0_5sd,mnar_plus_0_5sd,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=mnar_plus_0_5sd,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.938276 [0.922889, 0.952499]","0.30247 [0.228597, 0.386897]",8731,120,0.9382756551697442,0.9228894187676181,0.9524989526163868,0.3024696194490263,0.2285967093762824,0.38689663641763666,0.011235227934433066,0.01050813593917286,0.011969558674699175,0.17266187050359713,0.0005726720879624327,0.5,0.5,0.5,0.1,0.9991870862849843,0.631578947368421,0.987603305785124,12,7,8604,108,ESTIMATED,ESTIMATED,ESTIMATED,130bc8455e784aaee6dc8388642d0acdd1930bbe7cc625bb9771c4ca288a7be7,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-05_v2\t17\r,6f327331d71612ec4b815f5c12d4ecccadee5e7ffc45785ddb410cdcb4c60617,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P2__missingness_mnar_plus_0_5sd_validation.json,b3a9c86e5331015341ed6406e92b12d3818014977e398d914b4adbd736ad7ed9
surgery__P2__missingness_mnar_plus_0_5sd,surgery,P2,missingness,mnar_plus_0_5sd,mnar_plus_0_5sd / mnar_plus_0_5sd,mnar_plus_0_5sd,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=mnar_plus_0_5sd,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.918337 [0.872808, 0.95525]","0.363572 [0.237757, 0.53214]",2712,41,0.9183369707152707,0.8728082173604399,0.955249675368918,0.3635717550479248,0.23775721148226023,0.5321399680672488,0.011880610223675482,0.009952630531688668,0.013704558169313761,0.4067796610169492,0.0022123893805309734,0.5,0.5,0.5,0.2926829268292683,0.9977536503182328,0.6666666666666666,0.9892353377876764,12,6,2665,29,ESTIMATED,ESTIMATED,ESTIMATED,21ebd3380ad1406a8f533d9a1de9595edd1deb562833aa9f07147c175011bf44,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-05_v2\t17\r,6f327331d71612ec4b815f5c12d4ecccadee5e7ffc45785ddb410cdcb4c60617,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P2__missingness_mnar_plus_0_5sd_validation.json,b3a9c86e5331015341ed6406e92b12d3818014977e398d914b4adbd736ad7ed9
surgery__P3__missingness_median_indicator,surgery,P3,missingness,median_indicator,median_indicator / median_indicator,median_indicator,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=median_indicator,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.954658 [0.92544, 0.978011]","0.408077 [0.294645, 0.538375]",8731,56,0.9546582955948949,0.9254398748223545,0.9780110757539948,0.4080767144890416,0.2946446182860344,0.5383750307503518,0.0048739688103548355,0.004222315681431431,0.0055066620663833925,0.34210526315789475,0.0006872065055549192,0.5,0.5,0.5,0.23214285714285715,0.999193083573487,0.65,0.9950637125473539,13,7,8668,43,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-08_v2\t19\r,3529ed2c7635e3d326eead6dd57f4ba1964595bade3c27c9737b86c6345a70b7,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_median_indicator_validation.json,23d760e9a4e19d2717d3f2a6a7693e39e5e1819df5d5b2ded6486f93b58f5f23
surgery__P3__missingness_median_indicator,surgery,P3,missingness,median_indicator,median_indicator / median_indicator,median_indicator,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=median_indicator,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.950105 [0.901995, 0.986097]","0.628467 [0.459432, 0.81665]",2712,32,0.9501049440298507,0.9019952059485832,0.9860973677428095,0.6284667143403513,0.4594318860601947,0.8166498156059818,0.005934259600849671,0.004232882844672812,0.0077788217855656264,0.6909090909090909,0.0055309734513274336,0.5,0.5,0.5,0.59375,0.9985074626865672,0.8260869565217391,0.995165489029379,19,4,2676,13,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-08_v2\t19\r,3529ed2c7635e3d326eead6dd57f4ba1964595bade3c27c9737b86c6345a70b7,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_median_indicator_validation.json,23d760e9a4e19d2717d3f2a6a7693e39e5e1819df5d5b2ded6486f93b58f5f23
surgery__P3__missingness_mean_indicator,surgery,P3,missingness,mean_indicator,mean_indicator / mean_indicator,mean_indicator,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=mean_indicator,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.954599 [0.925052, 0.977211]","0.416705 [0.304394, 0.550055]",8731,56,0.9545986002470153,0.9250524507304019,0.9772112222634963,0.41670517388664036,0.3043938252834298,0.5500554384104233,0.004858359702598198,0.004170633770222232,0.005451977104203641,0.3157894736842105,0.0004581376703699462,0.5,0.5,0.5,0.21428571428571427,0.9990778097982709,0.6,0.9949489151647343,12,8,8667,44,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-07_v2\t19\r,bf82fc752eac14ac849ebd005c5e5a9dc4ddbc646c2e3fcea7f8eaea928be665,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_mean_indicator_validation.json,e31de5cebdf7ede799a35a37b84edb0d81abecee750266bfe33b26a3b149bc47
surgery__P3__missingness_mean_indicator,surgery,P3,missingness,mean_indicator,mean_indicator / mean_indicator,mean_indicator,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=mean_indicator,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.9526 [0.903473, 0.988193]","0.599171 [0.4461, 0.817513]",2712,32,0.9526002798507462,0.9034731337393265,0.9881926438912665,0.5991709278150776,0.4460998986175968,0.8175127386258318,0.0059295977280879215,0.004183490537453564,0.007762031622812344,0.7272727272727273,0.006268436578171091,0.5,0.5,0.5,0.625,0.9988805970149254,0.8695652173913043,0.9955373744886575,20,3,2677,12,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-07_v2\t19\r,bf82fc752eac14ac849ebd005c5e5a9dc4ddbc646c2e3fcea7f8eaea928be665,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_mean_indicator_validation.json,e31de5cebdf7ede799a35a37b84edb0d81abecee750266bfe33b26a3b149bc47
surgery__P3__missingness_tree_native,surgery,P3,missingness,tree_native,tree_native / tree_native,tree_native,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=tree_native,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.955358 [0.928264, 0.977755]","0.428833 [0.309279, 0.558722]",8731,56,0.9553581720872787,0.9282639923847887,0.9777552005567421,0.4288334773252298,0.3092794255560779,0.5587220689182326,0.004790701466970827,0.004116380535591229,0.005420878555435606,0.2972972972972973,0.0004581376703699462,0.5,0.5,0.5,0.19642857142857142,0.999193083573487,0.6111111111111112,0.9948353035693791,11,7,8668,45,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T191424Z_account-02_v2\t20\r,2e9a055d0eff4541fe45b644246a05e71f2e63e74cae41705105937a8df98c3b,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_tree_native_validation.json,d277151b22a28ab47fe4de46c328f43abbe9cfa9db88ea0b0d48400c2a47b6ff
surgery__P3__missingness_tree_native,surgery,P3,missingness,tree_native,tree_native / tree_native,tree_native,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=tree_native,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.936322 [0.87094, 0.983602]","0.607325 [0.440469, 0.806348]",2712,32,0.9363222947761194,0.8709399041978141,0.9836018884361002,0.6073248773443131,0.4404688508541311,0.8063476079107343,0.005883808521587845,0.004084395220511011,0.007864836369179397,0.6785714285714286,0.005162241887905605,0.5,0.5,0.5,0.59375,0.9981343283582089,0.7916666666666666,0.9951636904761905,19,5,2675,13,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T191424Z_account-02_v2\t20\r,2e9a055d0eff4541fe45b644246a05e71f2e63e74cae41705105937a8df98c3b,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_tree_native_validation.json,d277151b22a28ab47fe4de46c328f43abbe9cfa9db88ea0b0d48400c2a47b6ff
surgery__P3__missingness_median_no_indicator,surgery,P3,missingness,median_no_indicator,median_no_indicator / median_no_indicator,median_no_indicator,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Remove specified baseline missingness indicators; retain undefined-score safeguards,0be3019014561edcf1c1cb3d305a4c74d405f0e1a6a4b35b5b24545e22ab35a6,512,"0.956027 [0.931001, 0.976461]","0.399378 [0.284828, 0.529282]",8731,56,0.9560271716755866,0.9310008576096198,0.9764606090620691,0.3993775174197779,0.2848276349794841,0.5292817192377316,0.004908435541432737,0.004256049366853524,0.005543578682613517,0.3466666666666667,0.0008017409231474057,0.5,0.5,0.5,0.23214285714285715,0.9993083573487032,0.6842105263157895,0.9950642791551882,13,6,8669,43,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold. Specified MISS/indicator inputs removed; UNDEFINED_SCORE safeguards remain, so missingness information is not completely absent.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-09_v2\t19\r,a176ce5adb7eb4dd0236b8e60b7d2b95a786be76b03aece5fe92a9484f95abdb,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_median_no_indicator_validation.json,28691629ce983489d0b78868288fb528fd2bd241f9336d3b530ad991a4eea7fa
surgery__P3__missingness_median_no_indicator,surgery,P3,missingness,median_no_indicator,median_no_indicator / median_no_indicator,median_no_indicator,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Remove specified baseline missingness indicators; retain undefined-score safeguards,0be3019014561edcf1c1cb3d305a4c74d405f0e1a6a4b35b5b24545e22ab35a6,512,"0.951364 [0.899397, 0.986528]","0.585279 [0.418248, 0.805221]",2712,32,0.9513642723880598,0.899397037625316,0.9865284613357723,0.5852790278820754,0.41824771240193614,0.8052208471684219,0.0061108436476099304,0.004330312361461901,0.00807772248645461,0.7037037037037037,0.0058997050147492625,0.5,0.5,0.5,0.59375,0.9988805970149254,0.8636363636363636,0.9951672862453531,19,3,2677,13,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold. Specified MISS/indicator inputs removed; UNDEFINED_SCORE safeguards remain, so missingness information is not completely absent.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-09_v2\t19\r,a176ce5adb7eb4dd0236b8e60b7d2b95a786be76b03aece5fe92a9484f95abdb,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_median_no_indicator_validation.json,28691629ce983489d0b78868288fb528fd2bd241f9336d3b530ad991a4eea7fa
surgery__P3__missingness_full_complete_case,surgery,P3,missingness,full_complete_case,full_complete_case,,,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_NOT_ESTIMABLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Validated not-estimable disposition; no performance value invented. empty evaluation or single-class training cohort,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-05_v2\t19\r,43a9cdde30f905eba7e5ab62ffdf13d21ef33694b227faf60ac1c523e4b18d8d,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_full_complete_case_validation.json,3f99cf7f90f7c4bc519b568262a727867b0826585a2fb4948f48f1e447a41a4b
surgery__P3__missingness_core_vitals_complete_case,surgery,P3,missingness,core_vitals_complete_case,core_vitals_complete_case / core_vitals_complete_case,core_vitals_complete_case,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=core_vitals_complete_case,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.954025 [0.926906, 0.977872]","0.373754 [0.253125, 0.530034]",8261,45,0.9540246673158065,0.926906146028889,0.9778720312245913,0.3737542266674801,0.2531250048613591,0.5300335091402734,0.0041698303984021344,0.0035106820371798857,0.004803413871079708,0.375,0.0006052536012589275,0.5,0.5,0.5,0.26666666666666666,0.9991480038948394,0.631578947368421,0.9959961174472215,12,7,8209,33,ESTIMATED,ESTIMATED,ESTIMATED,f694a145b478a05b84a46391c4857ca9cfcf3eb18f56c20839a12665e2be6698,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T161352Z_account-04_v3\t19\r,0053bcb294170721c39f62035235135b3c36944da45944d2da1d49acc72c0a40,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_core_vitals_complete_case_validation.json,3651de256d16e5ab2e244d92f995514a8aaac72446739592a1e42be41a464007
surgery__P3__missingness_core_vitals_complete_case,surgery,P3,missingness,core_vitals_complete_case,core_vitals_complete_case / core_vitals_complete_case,core_vitals_complete_case,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=core_vitals_complete_case,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.948016 [0.900938, 0.982869]","0.686996 [0.512622, 0.841445]",2329,27,0.9480162177816391,0.9009382081987016,0.9828693471920263,0.686996141981209,0.5126218802444374,0.8414447639478855,0.005732786366728274,0.004012513037353123,0.0075145603207459125,0.6829268292682927,0.0060111635895234005,0.5,0.5,0.5,0.5185185185185185,1.0,1.0,0.9943844492440604,14,0,2302,13,ESTIMATED,ESTIMATED,ESTIMATED,f54d80550f85771d5d1d4665d43b9838bd997b669dd997cba2ef2dcff3e3d4ef,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T161352Z_account-04_v3\t19\r,0053bcb294170721c39f62035235135b3c36944da45944d2da1d49acc72c0a40,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_core_vitals_complete_case_validation.json,3651de256d16e5ab2e244d92f995514a8aaac72446739592a1e42be41a464007
surgery__P3__missingness_knn_k5_continuous_ordinal_block,surgery,P3,missingness,knn_k5_continuous_ordinal_block,knn_k5_continuous_ordinal_block / knn_k5_continuous_ordinal_block,knn_k5_continuous_ordinal_block,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=knn_k5_continuous_ordinal_block,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.957079 [0.928589, 0.980374]","0.407115 [0.287973, 0.542893]",8731,56,0.957079044874434,0.928588718000418,0.9803735954897733,0.4071149369716536,0.2879725153603364,0.542892563995773,0.0048661357196671425,0.004184190969835539,0.005528937818398077,0.32,0.0005726720879624327,0.5,0.5,0.5,0.21428571428571427,0.999193083573487,0.631578947368421,0.9949494949494949,12,7,8668,44,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-06_v2\t19\r,d95dbb4598173f0768159fcd6204212fbb505e23babb7e34cb32d040f5a36f46,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_knn_k5_continuous_ordinal_block_validation.json,adaa0ae938d445ca3821839a5a55126c178e6455251fc99c3afa9d84b7fc19f2
surgery__P3__missingness_knn_k5_continuous_ordinal_block,surgery,P3,missingness,knn_k5_continuous_ordinal_block,knn_k5_continuous_ordinal_block / knn_k5_continuous_ordinal_block,knn_k5_continuous_ordinal_block,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=knn_k5_continuous_ordinal_block,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.953848 [0.908418, 0.986432]","0.593174 [0.427121, 0.813599]",2712,32,0.953847947761194,0.9084181017817057,0.9864320666067702,0.5931743787771862,0.4271206175829841,0.8135985657297277,0.005908592934009555,0.003992195024604829,0.00784039036768362,0.75,0.00663716814159292,0.5,0.5,0.5,0.65625,0.9988805970149254,0.875,0.9959077380952381,21,3,2677,11,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-06_v2\t19\r,d95dbb4598173f0768159fcd6204212fbb505e23babb7e34cb32d040f5a36f46,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_knn_k5_continuous_ordinal_block_validation.json,adaa0ae938d445ca3821839a5a55126c178e6455251fc99c3afa9d84b7fc19f2
surgery__P3__missingness_bayesian_iterative_m10,surgery,P3,missingness,bayesian_iterative_m10,bayesian_iterative_m10 / bayesian_iterative_m10,bayesian_iterative_m10,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=bayesian_iterative_m10,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.954199 [0.926446, 0.977736]","0.407605 [0.288434, 0.543573]",8731,56,0.9541992589543022,0.9264462283465813,0.9777357779506523,0.4076046848556405,0.2884341883264392,0.5435732566742395,0.004846109263077644,0.004179018511696557,0.005515647939673529,0.32432432432432434,0.0006872065055549192,0.5,0.5,0.5,0.21428571428571427,0.9993083573487032,0.6666666666666666,0.9949500746011707,12,6,8669,44,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-03_v2\t19\r,f28c18653323de2ea94091d60b81531c6ce48b6aa63a1d68105c11f74fc808bd,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_bayesian_iterative_m10_validation.json,4404f50aa9ae961aa72146e111df6e19c5f37c5e70460e336c16c45988408754
surgery__P3__missingness_bayesian_iterative_m10,surgery,P3,missingness,bayesian_iterative_m10,bayesian_iterative_m10 / bayesian_iterative_m10,bayesian_iterative_m10,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Locked inputs; missingness strategy=bayesian_iterative_m10,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.949837 [0.899711, 0.985507]","0.606003 [0.45044, 0.804353]",2712,32,0.9498367537313432,0.8997114970599511,0.9855073619032368,0.6060027051118679,0.4504397488079,0.804352763570509,0.005924947090465027,0.004220801099367092,0.007765979108010356,0.75,0.00663716814159292,0.5,0.5,0.5,0.65625,0.9988805970149254,0.875,0.9959077380952381,21,3,2677,11,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-03_v2\t19\r,f28c18653323de2ea94091d60b81531c6ce48b6aa63a1d68105c11f74fc808bd,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__missingness_bayesian_iterative_m10_validation.json,4404f50aa9ae961aa72146e111df6e19c5f37c5e70460e336c16c45988408754
