task_id,group,outcome,kind,analysis,Experiment,arm,split,probability_layer,presentation,completion_status,Features included,feature_set_id,feature_count,AUROC[CI],AUPRC[CI],N,events,AUROC,AUROC_lower_ci,AUROC_upper_ci,AUPRC,AUPRC_lower_ci,AUPRC_upper_ci,Brier,Brier_lower_ci,Brier_upper_ci,F1,net benefit,threshold_mean,threshold_min,threshold_max,sensitivity,specificity,PPV,NPV,TP,FP,TN,FN,AUROC_status,AUPRC_status,Brier_status,cohort_identity_sha256,Interpretation,source_result_root,source_result_receipt_sha256,source_validation_path,source_validation_sha256
surgery__P3__grouped_vs_naive_cv,surgery,P3,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.954755 [0.928143, 0.977287]","0.407221 [0.293473, 0.526922]",8731,56,0.9547550432276657,0.9281434161981419,0.9772873315304768,0.4072211387766869,0.2934734794485507,0.5269220570327176,0.00488244309008644,0.004263120599399298,0.005509731012051134,0.32,0.0005726720879624327,0.5,0.5,0.5,0.21428571428571427,0.999193083573487,0.631578947368421,0.9949494949494949,12,7,8668,44,ESTIMATED,ESTIMATED,ESTIMATED,c42a4719722ee0c224b5fadf049344c464798fd56614702960c820c014c78731,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-05_v2\t20\r,3a1ed53675fa12879fbff31f7bef8dbad9b7a181716cd634d3090e8204548507,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__grouped_vs_naive_cv_validation.json,de1c9a463ec976a0cac76d402edc42d97954b5ee9ae6e313e64b6c8a007f52ad
surgery__P3__grouped_vs_naive_cv,surgery,P3,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.945021 [0.889366, 0.984073]","0.582494 [0.422744, 0.785358]",2712,32,0.9450209888059702,0.8893655054388597,0.9840729692497433,0.5824944976066049,0.42274420312503785,0.7853581478908637,0.006004757861441242,0.004321800721346637,0.0079026446371569,0.7272727272727273,0.006268436578171091,0.5,0.5,0.5,0.625,0.9988805970149254,0.8695652173913043,0.9955373744886575,20,3,2677,12,ESTIMATED,ESTIMATED,ESTIMATED,8362377c52501bcb78d857c69f7a66e78bcb3e8291d74a36208230b84f828621,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T151250Z_account-05_v2\t20\r,3a1ed53675fa12879fbff31f7bef8dbad9b7a181716cd634d3090e8204548507,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__P3__grouped_vs_naive_cv_validation.json,de1c9a463ec976a0cac76d402edc42d97954b5ee9ae6e313e64b6c8a007f52ad
surgery__S1__grouped_vs_naive_cv,surgery,S1,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.953462 [0.923587, 0.977456]","0.227923 [0.117416, 0.408389]",8731,33,0.9534619592104071,0.9235866863810973,0.9774563851174679,0.22792286605301934,0.11741639849060945,0.4083891632590956,0.003318770235772925,0.002930661579492487,0.0036698964694775256,0.16216216216216217,0.0002290688351849731,0.5,0.5,0.5,0.09090909090909091,0.9998850310416187,0.75,0.996562392574768,3,1,8697,30,ESTIMATED,ESTIMATED,ESTIMATED,e36be2ccf01e9f9066972174040cb96ae5a7f44a48be310e6ecef55e34ed0a92,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-07_v2\t22\r,aa629b70adab1a47bc25e591c521385496e4ffb354c6c7af6b26f014c0e124e0,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S1__grouped_vs_naive_cv_validation.json,425d0a2192aeaf337674d5ddedbaaddcff3f08f8c66ab20fb8614eb7403fa9e5
surgery__S1__grouped_vs_naive_cv,surgery,S1,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.962872 [0.932914, 0.987061]","0.414868 [0.220919, 0.661882]",2712,17,0.9628724216959511,0.932914334845599,0.9870612421888587,0.4148676546316449,0.2209186602517837,0.6618817131679885,0.00465440222634957,0.003459888383548448,0.005844211448405888,0.34782608695652173,0.0007374631268436578,0.5,0.5,0.5,0.23529411764705882,0.9992578849721707,0.6666666666666666,0.9951958610495196,4,2,2693,13,ESTIMATED,ESTIMATED,ESTIMATED,435b8e63ad8401164262620952d03dcad8d1703894308692be9e580ed2f46fa7,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-07_v2\t22\r,aa629b70adab1a47bc25e591c521385496e4ffb354c6c7af6b26f014c0e124e0,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S1__grouped_vs_naive_cv_validation.json,425d0a2192aeaf337674d5ddedbaaddcff3f08f8c66ab20fb8614eb7403fa9e5
surgery__S1__grouped_vs_naive_cv,surgery,S1,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.954434 [0.930058, 0.97453]","0.243424 [0.123214, 0.402437]",8731,33,0.9544339694949031,0.9300581811944933,0.9745297529960997,0.24342415339674625,0.12321442367772177,0.4024374880334745,0.0032885802223158976,0.0029100675811350512,0.0036292565116424528,0.16216216216216217,0.0002290688351849731,0.5,0.5,0.5,0.09090909090909091,0.9998850310416187,0.75,0.996562392574768,3,1,8697,30,ESTIMATED,ESTIMATED,ESTIMATED,e36be2ccf01e9f9066972174040cb96ae5a7f44a48be310e6ecef55e34ed0a92,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-07_v2\t22\r,aa629b70adab1a47bc25e591c521385496e4ffb354c6c7af6b26f014c0e124e0,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S1__grouped_vs_naive_cv_validation.json,425d0a2192aeaf337674d5ddedbaaddcff3f08f8c66ab20fb8614eb7403fa9e5
surgery__S1__grouped_vs_naive_cv,surgery,S1,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.962872 [0.93123, 0.988349]","0.414868 [0.221425, 0.646651]",2712,17,0.9628724216959511,0.9312300646209363,0.9883489627735152,0.4148676546316449,0.22142514324423543,0.646651264405927,0.00465440222634957,0.0035488057108879556,0.005876023054488498,0.34782608695652173,0.0007374631268436578,0.5,0.5,0.5,0.23529411764705882,0.9992578849721707,0.6666666666666666,0.9951958610495196,4,2,2693,13,ESTIMATED,ESTIMATED,ESTIMATED,435b8e63ad8401164262620952d03dcad8d1703894308692be9e580ed2f46fa7,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-07_v2\t22\r,aa629b70adab1a47bc25e591c521385496e4ffb354c6c7af6b26f014c0e124e0,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S1__grouped_vs_naive_cv_validation.json,425d0a2192aeaf337674d5ddedbaaddcff3f08f8c66ab20fb8614eb7403fa9e5
surgery__S2__grouped_vs_naive_cv,surgery,S2,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.940912 [0.912393, 0.964905]","0.280324 [0.175603, 0.430648]",8731,52,0.9409117498471111,0.9123934756474124,0.964904738642046,0.2803239809995251,0.17560342840196624,0.4306478288085937,0.00501539722641254,0.004584288608486029,0.005406157136937574,0.0,-0.00011453441759248655,0.5,0.5,0.5,0.0,0.99988477935246,0.0,0.9940435280641466,0,1,8678,52,ESTIMATED,ESTIMATED,ESTIMATED,3b8e5e950942afa497fb5c1add095e6bc2632c086131c4326c07bb9f3f57eafa,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-09_v2\t24\r,fdd96c9b74e91380cabce705a7c235be47271fa7da6031038d652ff4011372f1,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S2__grouped_vs_naive_cv_validation.json,1f827875835e7df103fb41f1d9f7e0771f43f5ba3405b0100c7c9dbc63087d39
surgery__S2__grouped_vs_naive_cv,surgery,S2,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.944568 [0.908292, 0.974111]","0.425205 [0.250703, 0.631373]",2712,24,0.9445684523809523,0.9082923137110416,0.9741109976856377,0.4252054919188533,0.25070314053308135,0.6313726893857999,0.0064471872079073,0.005305379464328645,0.0076283188823451946,0.2222222222222222,0.0011061946902654867,0.5,0.5,0.5,0.125,1.0,1.0,0.9922480620155039,3,0,2688,21,ESTIMATED,ESTIMATED,ESTIMATED,ad7ca72b10793842ba8fdc8859126bc4bad1b65e1030d4fb45bc7f9bdd76145c,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-09_v2\t24\r,fdd96c9b74e91380cabce705a7c235be47271fa7da6031038d652ff4011372f1,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S2__grouped_vs_naive_cv_validation.json,1f827875835e7df103fb41f1d9f7e0771f43f5ba3405b0100c7c9dbc63087d39
surgery__S2__grouped_vs_naive_cv,surgery,S2,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.946777 [0.922614, 0.968407]","0.224287 [0.139257, 0.366364]",8731,52,0.9467769239632358,0.9226137860378274,0.968407195622176,0.22428705124381892,0.13925740138716514,0.3663641796387362,0.005162959520454831,0.004801330381644728,0.0055303774415958904,0.0,-0.00011453441759248655,0.5,0.5,0.5,0.0,0.99988477935246,0.0,0.9940435280641466,0,1,8678,52,ESTIMATED,ESTIMATED,ESTIMATED,3b8e5e950942afa497fb5c1add095e6bc2632c086131c4326c07bb9f3f57eafa,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-09_v2\t24\r,fdd96c9b74e91380cabce705a7c235be47271fa7da6031038d652ff4011372f1,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S2__grouped_vs_naive_cv_validation.json,1f827875835e7df103fb41f1d9f7e0771f43f5ba3405b0100c7c9dbc63087d39
surgery__S2__grouped_vs_naive_cv,surgery,S2,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.944568 [0.909807, 0.975624]","0.425205 [0.257891, 0.647339]",2712,24,0.9445684523809523,0.9098066635749682,0.9756237105959323,0.4252054919188533,0.25789059582060236,0.6473385240665808,0.0064471872079073,0.0052671384641106945,0.007594256422025331,0.2222222222222222,0.0011061946902654867,0.5,0.5,0.5,0.125,1.0,1.0,0.9922480620155039,3,0,2688,21,ESTIMATED,ESTIMATED,ESTIMATED,ad7ca72b10793842ba8fdc8859126bc4bad1b65e1030d4fb45bc7f9bdd76145c,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-09_v2\t24\r,fdd96c9b74e91380cabce705a7c235be47271fa7da6031038d652ff4011372f1,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S2__grouped_vs_naive_cv_validation.json,1f827875835e7df103fb41f1d9f7e0771f43f5ba3405b0100c7c9dbc63087d39
surgery__S3__grouped_vs_naive_cv,surgery,S3,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.792873 [0.780556, 0.804916]","0.474558 [0.45212, 0.499004]",8731,1613,0.7928734587810092,0.7805562726871111,0.8049156194753221,0.47455807633337355,0.45212010663117497,0.49900408345293373,0.13192110213608152,0.1285961084354364,0.13523935352986968,0.4762839385017992,0.0013744130111098384,0.5,0.5,0.5,0.4513329200247985,0.8994099466142175,0.5041551246537396,0.8785508439687114,728,716,6402,885,ESTIMATED,ESTIMATED,ESTIMATED,cdeda8b89cb382da0875dc3f5f746b4add6ab4242dce65d69170fe4395e3bd1b,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T211456Z_account-01_v2\t27\r,6e83c5996aa53b0d08c9b26262fce8ea13dfef2d0dc4666a5f794fd6ab7f3c34,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S3__grouped_vs_naive_cv_validation.json,451d12dffc078dcc86492f6050510da7d18f405836a678a8004945cc5a514982
surgery__S3__grouped_vs_naive_cv,surgery,S3,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.752583 [0.728687, 0.774381]","0.429943 [0.39418, 0.471304]",2712,521,0.7525831989354461,0.7286872899728035,0.7743807388804895,0.42994326082517786,0.3941800138877361,0.4713044620990619,0.14510323020320387,0.13937687425171658,0.1513853414693994,0.43248730964467,-0.014011799410029498,0.5,0.5,0.5,0.4088291746641075,0.8854404381560931,0.45905172413793105,0.8629893238434164,213,251,1940,308,ESTIMATED,ESTIMATED,ESTIMATED,1343830167fd3476b203c5fca6918f96aea4a030b0c48711870a461bbef21e10,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T211456Z_account-01_v2\t27\r,6e83c5996aa53b0d08c9b26262fce8ea13dfef2d0dc4666a5f794fd6ab7f3c34,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S3__grouped_vs_naive_cv_validation.json,451d12dffc078dcc86492f6050510da7d18f405836a678a8004945cc5a514982
surgery__S3__grouped_vs_naive_cv,surgery,S3,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.79096 [0.778975, 0.802748]","0.462028 [0.439862, 0.486313]",8731,1613,0.7909602664638099,0.7789753801031799,0.8027476821970952,0.46202768676985884,0.4398623562071592,0.4863133545918917,0.13214881595063419,0.12879962734308517,0.13558403448811912,0.4631578947368421,-0.002176153934257244,0.5,0.5,0.5,0.43645381277123374,0.8984265243045799,0.4933426769446391,0.8755476451259584,704,723,6395,909,ESTIMATED,ESTIMATED,ESTIMATED,cdeda8b89cb382da0875dc3f5f746b4add6ab4242dce65d69170fe4395e3bd1b,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T211456Z_account-01_v2\t27\r,6e83c5996aa53b0d08c9b26262fce8ea13dfef2d0dc4666a5f794fd6ab7f3c34,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S3__grouped_vs_naive_cv_validation.json,451d12dffc078dcc86492f6050510da7d18f405836a678a8004945cc5a514982
surgery__S3__grouped_vs_naive_cv,surgery,S3,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.752583 [0.729816, 0.775686]","0.429943 [0.394133, 0.473283]",2712,521,0.7525831989354461,0.7298162357727778,0.7756856537598322,0.42994326082517786,0.3941331368761868,0.4732829665276198,0.14510323020320387,0.1390524810742227,0.15103133505536157,0.43248730964467,-0.014011799410029498,0.5,0.5,0.5,0.4088291746641075,0.8854404381560931,0.45905172413793105,0.8629893238434164,213,251,1940,308,ESTIMATED,ESTIMATED,ESTIMATED,1343830167fd3476b203c5fca6918f96aea4a030b0c48711870a461bbef21e10,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T211456Z_account-01_v2\t27\r,6e83c5996aa53b0d08c9b26262fce8ea13dfef2d0dc4666a5f794fd6ab7f3c34,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S3__grouped_vs_naive_cv_validation.json,451d12dffc078dcc86492f6050510da7d18f405836a678a8004945cc5a514982
surgery__S4__grouped_vs_naive_cv,surgery,S4,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.826882 [0.806504, 0.84533]","0.289941 [0.251098, 0.335283]",8731,425,0.8268820554949646,0.8065038466768176,0.8453296737747257,0.28994117684700005,0.25109800013734673,0.33528337118113893,0.040078672102687944,0.03858235142891965,0.04163621865686197,0.19047619047619047,0.0019470850990722713,0.5,0.5,0.5,0.11294117647058824,0.9962677582470503,0.6075949367088608,0.9564262598243181,48,31,8275,377,ESTIMATED,ESTIMATED,ESTIMATED,12327803fe3644d3a4a06c87b635493d070dfaf7615c6bcd450594e40a3a22dc,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-03_v2\t29\r,8e53c84ff5c8399b522af6ab93c0454707efd1ffe7124bd01103ff65f42ccd4e,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S4__grouped_vs_naive_cv_validation.json,2ad4d20519bff86f6e90eed0536aea07ab62c6ae3f19cb087dac0a4a9a575734
surgery__S4__grouped_vs_naive_cv,surgery,S4,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / naive_row_stratified,naive_row_stratified,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.860761 [0.831018, 0.889981]","0.393825 [0.321485, 0.481244]",2712,140,0.8607614974450122,0.8310183674837331,0.8899806884452316,0.39382515840548316,0.32148533927551964,0.48124434588707976,0.03951635619540681,0.0358280850358783,0.0429626549608684,0.37320574162679426,0.00331858407079646,0.5,0.5,0.5,0.2785714285714286,0.9883359253499222,0.5652173913043478,0.9617858494135452,39,30,2542,101,ESTIMATED,ESTIMATED,ESTIMATED,fcb0d787f7d02d945c1a56a663a00676783420e18ba0aeee616d9f0943dce939,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-03_v2\t29\r,8e53c84ff5c8399b522af6ab93c0454707efd1ffe7124bd01103ff65f42ccd4e,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S4__grouped_vs_naive_cv_validation.json,2ad4d20519bff86f6e90eed0536aea07ab62c6ae3f19cb087dac0a4a9a575734
surgery__S4__grouped_vs_naive_cv,surgery,S4,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,oof_2020_2023,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.818382 [0.797469, 0.837596]","0.283916 [0.242642, 0.332408]",8731,425,0.8183818926077535,0.7974693691142954,0.8375958470648185,0.2839159369355089,0.24264181894980322,0.33240842366491413,0.040382633840116,0.03872224507200268,0.041935032895142,0.2082514734774067,0.0025197571870347038,0.5,0.5,0.5,0.12470588235294118,0.9962677582470503,0.6309523809523809,0.956979299178906,53,31,8275,372,ESTIMATED,ESTIMATED,ESTIMATED,12327803fe3644d3a4a06c87b635493d070dfaf7615c6bcd450594e40a3a22dc,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-03_v2\t29\r,8e53c84ff5c8399b522af6ab93c0454707efd1ffe7124bd01103ff65f42ccd4e,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S4__grouped_vs_naive_cv_validation.json,2ad4d20519bff86f6e90eed0536aea07ab62c6ae3f19cb087dac0a4a9a575734
surgery__S4__grouped_vs_naive_cv,surgery,S4,sensitivity,grouped_vs_naive_cv,grouped_vs_naive_cv / patient_grouped,patient_grouped,validation_2024,RAW_LOCKED_BASE_PREDICTIONS,raw,VALIDATED_COMPUTED,Full locked input feature order,d5d5e2d8a0734a0ce9af97a6606994868307c154f09eee30ee788ada6108d568,764,"0.860761 [0.830936, 0.888836]","0.393825 [0.315004, 0.478745]",2712,140,0.8607614974450122,0.8309355300116862,0.8888361175104782,0.39382515840548316,0.3150042222249866,0.4787449995191668,0.03951635619540681,0.035779647675167954,0.04329442356549332,0.37320574162679426,0.00331858407079646,0.5,0.5,0.5,0.2785714285714286,0.9883359253499222,0.5652173913043478,0.9617858494135452,39,30,2542,101,ESTIMATED,ESTIMATED,ESTIMATED,fcb0d787f7d02d945c1a56a663a00676783420e18ba0aeee616d9f0943dce939,"Descriptive arm estimate. CI is an individual-arm CI, not a paired-difference CI; no significance claim for a delta. Raw layer; operating point is the recorded P104 comparator rule, not a final clinical threshold.",D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104rv\sweep_20260906T171453Z_account-03_v2\t29\r,8e53c84ff5c8399b522af6ab93c0454707efd1ffe7124bd01103ff65f42ccd4e,D:\Codex_分拆Prompt嚴格無到院\outputs\v2\.p104k10\cloud_validation_index_20260906T211456Z\task_surgery__S4__grouped_vs_naive_cv_validation.json,2ad4d20519bff86f6e90eed0536aea07ab62c6ae3f19cb087dac0a4a9a575734
