entity_id,group,outcome,model,model_sha256,model_binding_source_id,model_binding_source_sha256,field,value,json_path,source_id,source_sha256,record_role
v2|P1|overall|lightgbm,overall,P1,lightgbm,bf271da47511deb44fbbc318ed179284dbd83cf5e55a44a7c71d6556d48e819e,s0179,9787bb2a08510d2785258cf9110c8114349ea2e36001f97bf27df44225fb07ab,runtime_packages,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",runtime.packages,s1302,4ca0d8fb85de541f0381bd271624ce0b1a98744ce49a75234ba37e866c6263dd,training_runtime_record
v2|P1|overall|lightgbm,overall,P1,lightgbm,bf271da47511deb44fbbc318ed179284dbd83cf5e55a44a7c71d6556d48e819e,s0179,9787bb2a08510d2785258cf9110c8114349ea2e36001f97bf27df44225fb07ab,runtime_python,3.12.13,runtime.python,s1302,4ca0d8fb85de541f0381bd271624ce0b1a98744ce49a75234ba37e866c6263dd,training_runtime_record
v2|P1|overall|bert_finetuned,overall,P1,bert_finetuned,822eae85f4f28b49a018a2afba574c90f58a33c5c096df6257da53cec3c5c711,s0172,d1c428cd89e1e7cc3875791f23971c0db8c0d3869470977efcfa7f3948ef3b55,runtime_python,3.12.13,runtime.python,s1308,3b2bd94cf5e82a25ed1897605ef1d90bee3d4dff10f56bdb13a966d271c04857,training_runtime_record
v2|P1|overall|bert_finetuned,overall,P1,bert_finetuned,822eae85f4f28b49a018a2afba574c90f58a33c5c096df6257da53cec3c5c711,s0172,d1c428cd89e1e7cc3875791f23971c0db8c0d3869470977efcfa7f3948ef3b55,seed,20260715,seed,s1318,64b86b5474549b2fbe64dae4950a6d9288428c530edd4d3837c302b085b35ad6,task_record
v2|P1|overall|bert_finetuned,overall,P1,bert_finetuned,822eae85f4f28b49a018a2afba574c90f58a33c5c096df6257da53cec3c5c711,s0172,d1c428cd89e1e7cc3875791f23971c0db8c0d3869470977efcfa7f3948ef3b55,version,1.0,version,s1323,90c7d851c51fcfe895df307e601bc85d4d3c820a367abb78c3c84643d942d4ca,task_record
v2|P1|overall|bert_finetuned,overall,P1,bert_finetuned,822eae85f4f28b49a018a2afba574c90f58a33c5c096df6257da53cec3c5c711,s0172,d1c428cd89e1e7cc3875791f23971c0db8c0d3869470977efcfa7f3948ef3b55,backend,tokenizers,backend,s1324,035996d5b54a8c1c1ef3906781f5d6af5080493ccb35e89f66a9fb5e97f1c0b8,task_record
v2|P1|overall|mlp_plr,overall,P1,mlp_plr,e12ce512bbd83ec0e6ea2e5ad4c16592adbde6f338dfa9b80f4f5f86cc8eb6fa,s0183,db1f13f6288f7a8296f2f77abecf7eb176c6ec7c12fd63679b121e34403efe41,runtime_python,3.12.13,runtime.python,s1329,4bc03efbeecf3465ac3f99d222e74f2f66233fe25c9582f77a83c5716a8e9b25,training_runtime_record
v2|P1|overall|mlp_plr,overall,P1,mlp_plr,e12ce512bbd83ec0e6ea2e5ad4c16592adbde6f338dfa9b80f4f5f86cc8eb6fa,s0183,db1f13f6288f7a8296f2f77abecf7eb176c6ec7c12fd63679b121e34403efe41,seed,20260715,seed,s1339,383858f5959067f699e8fc74ff1a7b1da5414fc9b28101b63f5d3844c78e76e3,task_record
v2|P1|overall|ft_transformer,overall,P1,ft_transformer,fcc71eaee742b5cbea1ad293a46e24378426385f3d8e7d0c249447db768ad365,s0178,290893ccb9645b1b8f98712be1053aececfa9f6bd8cef153fe0936eecefac0c4,runtime_python,3.12.13,runtime.python,s1346,77a578d07aa7e45a16a889666d7dffced58bd6b57e14cff2073d656cf6539b36,training_runtime_record
v2|P1|overall|ft_transformer,overall,P1,ft_transformer,fcc71eaee742b5cbea1ad293a46e24378426385f3d8e7d0c249447db768ad365,s0178,290893ccb9645b1b8f98712be1053aececfa9f6bd8cef153fe0936eecefac0c4,seed,20260715,seed,s1368,18d810c73578359638be868469d177cab4b2dcf8b617057b5abf128b0d67405b,task_record
v2|P1|overall|cnn_1d,overall,P1,cnn_1d,d7795a96b6fdf7d2a37e8f44af6d52ccbfb6cfeb3895a517a572a19c2444dd74,s0176,c0e12212f3351e94471a8e5dc5d4b9c8ea14d6bd394a4a8e5ae0e3519702cd38,runtime_python,3.12.13,runtime.python,s1376,2175407d05550ee5350ecd8dafac998f5323522e7eb363444e2c60071adbbd18,training_runtime_record
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,lineage,core_model_optimization_v2_tabpfn_standard_priorlabs_cloud_v3,lineage,s1384,e946f5f039d2c1c5b17d6e74419437a4ba910383d962a02d7bf159b0b77edba5,task_record
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,configuration,"{""feature_count"":""all"",""context_row_policy"":""full_or_model_limit"",""preprocessing"":""median_indicator"",""context_bagging"":""prevalence_stratified"",""estimator_count"":4,""bag_count"":2,""config_sha256"":""193c86ad52b6f7f5207e113952726f45ffa9728a66ad41fd401ee76afac0a2bd""}",locked_configuration,s1385,b697a046ef410c525092779b812e2f9d221a5217fe8c849fbf7b51040ac0f20a,recorded_locked_configuration
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,context_row_policy,full_or_model_limit,locked_configuration.context_row_policy,s1385,b697a046ef410c525092779b812e2f9d221a5217fe8c849fbf7b51040ac0f20a,recorded_locked_configuration
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,estimator_count,4,locked_configuration.estimator_count,s1385,b697a046ef410c525092779b812e2f9d221a5217fe8c849fbf7b51040ac0f20a,recorded_locked_configuration
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,bag_count,2,locked_configuration.bag_count,s1385,b697a046ef410c525092779b812e2f9d221a5217fe8c849fbf7b51040ac0f20a,recorded_locked_configuration
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,preprocessing,median_indicator,locked_configuration.preprocessing,s1385,b697a046ef410c525092779b812e2f9d221a5217fe8c849fbf7b51040ac0f20a,recorded_locked_configuration
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,runtime_packages,"{""numpy"":""2.4.4"",""pandas"":""2.3.3"",""scikit-learn"":""1.8.0"",""imbalanced-learn"":""0.14.2"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",runtime.packages,s1386,d0e373261fe5acc152d07b6ebe2d2ba7c69199e854cd63d0e31abab7f77bab30,training_runtime_record
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,runtime_device,priorlabs_cloud_v3_non_thinking,runtime.device,s1386,d0e373261fe5acc152d07b6ebe2d2ba7c69199e854cd63d0e31abab7f77bab30,training_runtime_record
v2|P1|overall|tabpfn,overall,P1,tabpfn,bf6489dd7a19b57da91994073086580939cb3b4941689743c212569596257863,s0189,35ec887eaf2b3308066da0d17eeb1214fb63f9d0fbcaf14d8222846612bbcee1,seed,20260716,result.seed,s1388,3152ff41fd30448b51573b29d16979695a31af6189c670e65c27866a5dc8a1c2,actual_final_checkpoint
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,configuration,"{""config_sha256"":""03119933dfddbe68165ed7fb3793b1858d413355aca4d8290c95f485c40d744e"",""estimator_count"":8}",locked_configuration,s1391,b518dd61995c733ed72ef1175223366fcba4d46042d5e05a7df0b1fe4fcef4de,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,estimator_count,8,locked_configuration.estimator_count,s1391,b518dd61995c733ed72ef1175223366fcba4d46042d5e05a7df0b1fe4fcef4de,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,lineage,core_model_optimization_v2,lineage,s1393,74109388301623aa41b526d8a6c9e4c53413da5f059238c66d848989683499cb,task_record
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,runtime_packages,"{""numpy"":""2.0.2"",""pandas"":""2.3.3"",""scikit-learn"":""1.6.1"",""imbalanced-learn"":""0.14.1"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",runtime.packages,s1393,74109388301623aa41b526d8a6c9e4c53413da5f059238c66d848989683499cb,training_runtime_record
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,runtime_device,cuda,runtime.device,s1393,74109388301623aa41b526d8a6c9e4c53413da5f059238c66d848989683499cb,training_runtime_record
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,configuration,"{""feature_count"":128,""context_row_policy"":""full_or_model_limit"",""preprocessing"":""median_indicator"",""context_bagging"":""prevalence_stratified"",""estimator_count"":2,""bag_count"":4,""config_sha256"":""03119933dfddbe68165ed7fb3793b1858d413355aca4d8290c95f485c40d744e""}",locked_configuration,s1394,0a3eb92995f1c95a71167dd874605950f50da4cf443924c4817757903cbac726,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,context_row_policy,full_or_model_limit,locked_configuration.context_row_policy,s1394,0a3eb92995f1c95a71167dd874605950f50da4cf443924c4817757903cbac726,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,estimator_count,2,locked_configuration.estimator_count,s1394,0a3eb92995f1c95a71167dd874605950f50da4cf443924c4817757903cbac726,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,bag_count,4,locked_configuration.bag_count,s1394,0a3eb92995f1c95a71167dd874605950f50da4cf443924c4817757903cbac726,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,preprocessing,median_indicator,locked_configuration.preprocessing,s1394,0a3eb92995f1c95a71167dd874605950f50da4cf443924c4817757903cbac726,recorded_locked_configuration
v2|P1|overall|tabicl,overall,P1,tabicl,0a7e5dd08eff1a2351343661479fc33830735a2c8f56300848de38e7f532a2f1,s0188,3e60043900daa1875f93763bb5dd5823697abb4801780b3deb717b6caa378c7f,seed,20260716,result.seed,s1397,9a3e18cd1d60463f4d81c4b4726b225f4e3bc3572675deea733136f625b8dd3c,actual_final_checkpoint
v2|P1|overall|stacking,overall,P1,stacking,6168ecc99271a9b6956453c930d0fec36b43219b4101f6d2aee6f18cf5af5cc3,s0186,5fc0dba6432c2fd80c1ea4e077b9d0a5f254013dcc95c5864b4db2639a13d57a,runtime_python,3.13.11,runtime.python,s1399,a0fa500368c155d79f19221cda8adca5cd7961be690a0263d4c3a93f42d66e4d,training_runtime_record
v2|P1|overall|stacking,overall,P1,stacking,6168ecc99271a9b6956453c930d0fec36b43219b4101f6d2aee6f18cf5af5cc3,s0186,5fc0dba6432c2fd80c1ea4e077b9d0a5f254013dcc95c5864b4db2639a13d57a,stack_member_order,"[""logistic_l2"",""catboost"",""xgboost"",""lightgbm"",""balanced_random_forest"",""bert_finetuned"",""mlp_plr"",""ft_transformer"",""cnn_1d"",""tabpfn_standard"",""tabicl""]",feature_order,s1400,464b66bba87e86b0e50d675b33ebb6135c10710d396249f048b86a9ca6f7d922,sealed_stack_input_order
v2|P2|overall|rSI_sMS,overall,P2,rSI_sMS,763901b5b1ee3ef12e55bb7bc6a516e0b444ccd44e600c229b02352f7b85bf83,s0205,c5a316f094e2aa572899ff7ebcb0132a407d648d6907d0e882180c684845cfff,seed,20260710,seed,s1408,b1e5e36c5c97b5dd87bdf1c56a3c8acadb2b5763ebb2ed22c27c6c8b78e45c4e,task_record
v2|P2|overall|rSI_sMS,overall,P2,rSI_sMS,763901b5b1ee3ef12e55bb7bc6a516e0b444ccd44e600c229b02352f7b85bf83,s0205,c5a316f094e2aa572899ff7ebcb0132a407d648d6907d0e882180c684845cfff,runtime_packages,"{""numpy"":""2.4.4"",""pandas"":""2.3.3"",""scikit-learn"":""1.8.0"",""imbalanced-learn"":""0.14.2"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",runtime.packages,s1409,add72b911550a35acfc9bb2d96f02442af5ecbbf5c590fd610b8518ba9930526,training_runtime_record
v2|P2|overall|rSI_sMS,overall,P2,rSI_sMS,763901b5b1ee3ef12e55bb7bc6a516e0b444ccd44e600c229b02352f7b85bf83,s0205,c5a316f094e2aa572899ff7ebcb0132a407d648d6907d0e882180c684845cfff,runtime_python,3.12.13,runtime.python,s1409,add72b911550a35acfc9bb2d96f02442af5ecbbf5c590fd610b8518ba9930526,training_runtime_record
v2|P2|overall|logistic_regression,overall,P2,logistic_regression,d8cb9035ce590a108d1e2fecf3b629e3181767b2fb964d458bfd35bb7d542266,s0202,88bfecac3308cf13f8f7b5833fb64504c04969b57091115f645664149bcaab87,seed,20260710,seed,s1414,a767eb4a38c09805ea7ee26d2fa0a60d74e542b9951412d843688dca0da458e5,task_record
v2|P2|overall|logistic_regression,overall,P2,logistic_regression,d8cb9035ce590a108d1e2fecf3b629e3181767b2fb964d458bfd35bb7d542266,s0202,88bfecac3308cf13f8f7b5833fb64504c04969b57091115f645664149bcaab87,runtime_packages,"{""numpy"":""2.4.4"",""pandas"":""2.3.3"",""scikit-learn"":""1.8.0"",""imbalanced-learn"":""0.14.2"",""xgboost"":""3.2.0"",""lightgbm"":""4.6.0"",""catboost"":""1.2.10"",""optuna"":""4.9.0"",""joblib"":""1.5.3""}",runtime.packages,s1415,07856dce11d70b7d2179738587b7300682f4311224348147d536738e0a3475c3,training_runtime_record
v2|P2|overall|logistic_regression,overall,P2,logistic_regression,d8cb9035ce590a108d1e2fecf3b629e3181767b2fb964d458bfd35bb7d542266,s0202,88bfecac3308cf13f8f7b5833fb64504c04969b57091115f645664149bcaab87,runtime_python,3.12.13,runtime.python,s1415,07856dce11d70b7d2179738587b7300682f4311224348147d536738e0a3475c3,training_runtime_record
v2|P2|overall|catboost,overall,P2,catboost,e111b4861670f57366f3368e0f663b6b340467e979d9cbb461a1e25400f2862e,s0195,8accf97194ffe057cf7dbefdbca891660b6afd5f2fc68e3201bef25063ee8376,lineage,core_model_optimization_v2,lineage,s1420,6671e88c714e06bc20f6cfbf436fff8f8f014ffddf18608795755253fdf32c9f,task_record
